Symbol,Status,NextPayDate,DivYield,NextEstPayout,AnnualDividend,ExDiv
AVGOP,Declared,2021-03-31,0.05414551607445,20,80,2021-03-12
AZNNY,Declared,2021-04-07,0.0209014604150653,0.31725,0.7120481,2021-03-03
AMH-PR-G,Declared,2021-03-31,0.0571057542768273,0.36719,1.46876,2021-03-12
APO-PR-A,Declared,2021-03-15,0.0620377578824445,0.3984375,1.59375,2021-02-26
APO-PR-B,Declared,2021-03-15,0.0611334867663981,0.3984375,1.59375,2021-02-26
APRCP,Declared,2021-04-01,0.043170964660936,1.13,4.52,2021-03-16
APRDO,Declared,2021-04-01,0.0450485436893203,1.16,4.64,2021-03-16
APRDM,Declared,2021-04-01,0.0436557231588287,1.23,4.92,2021-03-16
AFSIB,Declared,2021-03-15,0.102982954545454,0.453125,1.8125,2021-02-26
AIZP,Declared,2021-03-15,0.0560393137339425,1.625,6.5,2021-02-26
AGM-PR-E,Declared,2021-04-17,0.0534386617100371,0.359375,0.94635,2021-03-31
AGM-PR-F,Declared,2021-04-17,0.0510501750291715,0.328125,0.5359375,2021-03-31
AL-PR-A,Declared,2021-03-15,0.0597087378640776,0.384375,1.5375,2021-02-25
ALPIB,Estimated,2021-05-01,1.672,0.00142222222222221,50.16,-
ACGLO,Declared,2021-03-31,0.0529949436017114,0.340625,1.3625,2021-03-12
AMH-PR-H,Declared,2021-03-31,0.0589185520361991,0.39063,1.56252,2021-03-12
ANGPY,Declared,2021-03-25,0.0392414814814814,0.39732,0.273745,2021-03-11
AEL-PR-A,Estimated,2021-06-01,0.0742,0.371875,1.900694444,-
ATH-PR-A,Declared,2021-03-30,0.0584929992630803,0.396875,1.5875,2021-03-12
ATH-PR-D,Declared,2021-03-30,0.0573608803986711,0.3453125,0,2021-03-12
ATHM,Declared,2021-03-05,0,0.87,0,2021-02-24
AGNCP,Estimated,2021-04-15,0.0607,0.2084184375,1.4206575,-
AILLI,Estimated,2021-05-01,0.0496,1.29,5.16,-
AFAP,Declared,2021-03-15,0.0108695652173913,0.5,2,2021-02-26
AWRY,Estimated,2021-07-01,0.0429,3,6,-
ABR-PR-A,Estimated,2021-06-01,0.1003,0.515625,2.578125,-
AFSIN,Declared,2021-03-15,0.103115727002967,0.434375,1.7375,2021-02-26
AI-PR-B,Estimated,2020-12-30,0.0591,0.4375,1.3125,-
AI-PR-C,Estimated,2020-12-30,0.0705,0.515625,1.546875,-
AILLM,Estimated,2021-05-01,0.0473,1.23,4.92,-
AAIC-PR-C,Declared,2021-03-30,0.0940063810391978,0.515625,0.515625,2021-02-25
AVTR-PR-A,Estimated,2021-05-15,0.0359,0.78,3.12,-
AILIO,Estimated,2021-05-01,0.042,1.065,4.26,-
GNL-PR-A,Estimated,2021-04-15,0.0701,0.453125,1.8125,-
GNL-PR-B,Estimated,2021-04-15,0.0673,0.4296875,1.71875,-
GUT-PR-A,Declared,2021-03-26,0.0518337633615923,0.3515625,1.40625,2021-03-18
FIISO,Declared,2021-04-02,0.0652307692307692,2.12,8.48,2021-03-18
FBPRM,Estimated,2021-04-01,0.0803,0.154167,2.004171,-
FAHE,Declared,2021-03-09,0,25,0,2021-02-26
FDLB,Estimated,2021-05-16,0.002,0.05,0.2,-
FLEW,Estimated,2021-04-01,0.0274,0.5,2,-
FDS,Declared,2021-03-18,0.0104637336504161,0.77,3.03,2021-02-25
GAB-PR-J,Declared,2021-03-26,0.0529537504858142,0.340625,1.3625,2021-03-18
GGT-PR-E,Declared,2021-03-26,0.0490900383141762,0.3203125,1.28125,2021-03-18
GNE-PR-A,Estimated,2021-05-16,0.0695,0.1594,0.6376,-
GNT-PR-A,Declared,2021-03-26,0.0501349787890474,0.325,1.3,2021-03-18
GGO-PR-A,Declared,2021-03-26,0.0487092060399415,0.5,2,2021-03-18
GFNCP,Estimated,2021-05-01,0.0896,2.3,9.14999999999999,-
GLU-PR-B,Declared,2021-03-26,0.0383877159309021,0.5,2,2021-03-18
HSNGY,Declared,2021-04-05,0.0748429015544041,0.361117,0.863997,2021-03-05
GGN-PR-B,Declared,2021-03-26,0.0494657696873763,0.3125,1.25,2021-03-18
GS-PR-J,Estimated,2021-05-10,0.0519,0.34375,1.375,-
GULTU,Declared,2021-02-12,0.041333333,0.00031,0.001156,2021-01-28
GOODN,Declared,2021-03-31,0.06469734375,0.138021,1.656252,2021-03-17
GMLPP,Estimated,2021-05-15,0.0881,0.546875,2.1875,-
FMBIP,Declared,2021-05-20,0.0632453921214311,0.4375,1.3125,2021-05-04
FNB-PR-E,Estimated,2021-05-15,0.066,0.45325,1.813,-
FXLG,Declared,2021-03-19,0.0264150943396226,0.35,1.4,2021-03-08
FMOO,Estimated,2021-03-31,0.0217,0.75,1.5,-
FTAI-PR-B,Declared,2021-03-15,0.0830564784053156,0.5,2.1,2021-03-05
FIBH,Estimated,2021-04-29,0.03,0.3,1.14,-
FNFI,Declared,2021-03-26,0.0192,0.06,0.24,2021-03-11
BMYMP,Declared,2021-06-01,0.00153846153846153,0.5,2.5,2021-05-03
BANC-PR-E,Declared,2021-03-15,0.069279493269992,0.4375,1.75,2021-02-25
BGSF,Estimated,2021-05-26,0.0216,0.0166666666666666,0.3,-
BKGM,Declared,2021-03-31,0.04,0.1,0.4,2021-03-12
BCV-PR-A,Declared,2021-03-26,0.0520833333333333,0.3359375,1.34375,2021-03-18
BML-PR-G,Estimated,2021-05-26,0.0348,0.1875,0.75,-
DLR-PR-K,Declared,2021-03-31,0.054006646971935,0.365625,1.4625,2021-03-12
CNP-PR-B,Estimated,2021-06-01,0.1196,0.875,4.375,-
CNTHO,Declared,2021-04-01,0.0488798370672097,0.66,2.64,2021-03-09
ECF-PR-A,Declared,2021-03-26,0.0501720183486238,0.328125,1.3125,2021-03-18
FHBI,Declared,2021-03-15,0.0133333333333333,0.1,0.4,2021-02-11
CFG-PR-D,Declared,2021-04-06,0.057748272098945,0.396875,1.5875,2021-03-19
CIM-PR-D,Estimated,2021-03-30,0.086,0.5,2,-
ETP-PR-C,Estimated,2021-05-16,0.0846,0.4609375,1.84375,-
KIM-PR-L,Declared,2021-04-15,0.050048828125,0.3203125,1.28125,2021-03-31
KKR-PR-B,Declared,2021-03-15,0.0638256087981146,0.40625,1.625,2021-02-26
KCDMY,Estimated,2021-03-10,0.0453,0.0813270042154379,0.361338,-
MITT-PR-B,Declared,2021-03-17,0.0821692686935086,0.5,2,2021-02-25
MITT-PR-A,Declared,2021-03-17,0.0833341414141414,0.51563,2.06252,2021-02-25
MKC-V,Estimated,2021-04-11,0.0261,0.34,2.2,-
MBINP,Declared,2021-04-01,0.0644567219152854,0.4375,1.75,2021-03-12
KOYJF,Estimated,2021-05-05,0.0434,0.165816,0.6314,-
KEY-PR-I,Declared,2021-03-15,0.0540124162257495,0.382813,1.531252,2021-02-26
LMRKO,Estimated,2021-05-16,0.0782,0.49375,1.975,-
TSHMY,Estimated,2021-06-17,0.0656,0.0547555543591768,0.764089,-
TWCF,Declared,2021-03-15,0.0192771084337349,0.1,0.28,2021-02-26
TCFCP,Estimated,2021-06-01,0.0697,0.35625,1.78125,-
TWO-PR-C,Estimated,2021-04-27,0.0765,0.45313,1.81252,-
TWO-PR-D,Estimated,2021-04-15,0.0766,0.484375,1.9375,-
SCE-PR-K,Declared,2021-03-15,0.0546092184368737,0.340625,1.3625,2021-03-11
STT-PR-D,Declared,2021-03-15,0.0533381555153707,0.3687,1.4748,2021-02-26
SYF-PR-A,Estimated,2021-05-16,0.0541,0.3515625,1.40625,-
SCE-PR-H,Declared,2021-03-15,0.0584825061025223,0.359375,1.4375,2021-03-11
UELMO,Estimated,2021-05-15,0.0371,0.925,3.7,-
UPNRY,Estimated,2021-04-09,0.0553,0.317034,0.597288,-
UEPCP,Estimated,2021-05-15,0.041,1.075,4.3,-
UEPEP,Estimated,2021-05-15,0.0447,1.14,4.56,-
UEPCO,Estimated,2021-05-15,0.0429,1.375,5.5,-
UEPEO,Estimated,2021-05-15,0.0436,1.125,4.5,-
UMH-PR-C,Declared,2021-03-15,0.0673921725239616,0.421875,1.6875,2021-02-12
UMH-PR-D,Declared,2021-03-15,0.0647865853658536,0.3984375,1.59375,2021-02-12
PTA,Declared,2021-03-31,0.0624499599679743,0.13,0.39,2021-03-16
PSA-PR-H,Declared,2021-03-31,0.0512820512820512,0.35,1.4,2021-03-15
PSA-PR-J,Declared,2021-03-31,0.0458626073380171,0.29375,1.3251389,2021-03-15
PSA-PR-M,Declared,2021-03-31,0.0410366096299243,0.2578125,0.3953125,2021-03-15
PSA-PR-N,Declared,2021-03-31,0.0393321153065367,0.2421875,0.2314236,2021-03-15
PSA-PR-O,Declared,2021-03-31,0.0580434546181527,0.3629167,0,2021-03-15
SSLZY,Declared,2021-04-01,0.0186915887850467,0.05,0.066338,2021-02-26
SKLUY,Declared,2021-04-02,0.0630382491582491,0.082598,1.6257,2021-03-03
SRG-PR-A,Declared,2021-04-15,0.0851581508515815,0.4375,1.75,2021-03-30
VTYB,Estimated,2021-05-16,0.0186,0.05,0.2,-
VNORP,Declared,2021-04-01,0.038235294117647,0.8125,3.25,2021-03-12
PRE-PR-G,Estimated,2021-06-01,0.0806,0.40625,2.03125,-
PRE-PR-H,Estimated,2021-06-01,0.0897,0.453125,2.265625,-
PNC-PR-P,Estimated,2021-05-01,0.0585,0.3828125,1.53125,-
PBCTP,Declared,2021-03-15,0.0518720029509406,0.3515625,1.40625,2021-02-26
UEPEN,Estimated,2021-05-15,0.0383,0.875,3.5,-
UBP-PR-K,Estimated,2021-04-29,0.0608,0.3671875,1.46875,-
UCBIO,Declared,2021-03-15,0.0631661153987504,0.4296875,0.8832465,2021-02-25
PGUCY,Estimated,2021-08-08,0.0504,0.058345,0.305491,-
PKKW,Declared,2021-03-22,0.0253658536585365,0.13,0.26,2021-03-11
PDER,Declared,2021-03-05,0.0387096774193548,1.8,7.2,2021-02-25
RILYL,Estimated,2021-04-30,0.0806,0.2870645,2.1591175,-
SLMNP,Estimated,2021-05-01,0.0573,15,60,-
THUPY,Declared,2021-05-14,0,0.692737,0,2021-04-23
TRTN-PR-D,Declared,2021-03-15,0.0657265774378585,0.4296875,1.5325525,2021-03-05
TFC-PR-G,Estimated,2021-06-01,0.065,0.325,1.625,-
TRTN-PR-C,Declared,2021-03-15,0.0699715370018975,0.4609375,1.84375,2021-03-05
TTYP,Estimated,2021-06-30,0.1539,3.15,10.58,-
TSCAP,Declared,2021-04-01,0.0651544401544401,0.421875,1.6875,2021-03-12
TNP-PR-D,Estimated,2021-06-01,0.0931,0.546875,2.1875,-
TNP-PR-E,Estimated,2021-06-01,0.1035,0.578125,2.3125,-
TGP-PR-A,Estimated,2021-04-15,0.0869,0.5625,2.25,-
UEPEM,Estimated,2021-05-15,0.04,1,4,-
VNO-PR-K,Declared,2021-04-01,0.0567729083665338,0.35625,1.425,2021-03-12
VNO-PR-M,Declared,2021-04-01,0.0525,0.328125,1.3125,2021-03-12
VER-PR-F,Declared,2021-03-15,0.0662578955696202,0.1395833,1.9541662,2021-02-26
WELPP,Estimated,2021-06-01,0.0383,0.9,3.6,-
WTREP,Declared,2021-03-31,0.0765282720442862,0.48385,2.008821,2021-03-12
WCFB,Estimated,2021-05-24,0.0241,0.05,0.2,-
WYGPY,Declared,2021-04-14,0.0470119047619047,0.19745,0.32625,2021-03-04
WIGBY,Declared,2021-04-26,0,0.02137,0,2021-03-11
WOBK,Estimated,2021-05-11,0.0038,0.04,0.16,-
WRLC,Declared,2021-03-15,0.03,2,3,2021-02-25
WFC-PR-N,Declared,2021-03-15,0.0521669341894061,0.325,1.3,2021-02-25
WFC-PR-Q,Declared,2021-03-15,0.0564461597838672,0.36563,1.46252,2021-02-25
WFC-PR-Z,Declared,2021-03-15,0.0480777327935222,0.29688,1.04897,2021-02-25
WFC-PR-X,Declared,2021-03-15,0.0548027102431247,0.34375,1.375,2021-02-25
WFC-PR-Y,Declared,2021-03-15,0.0552984663782933,0.35156,1.40624,2021-02-25
WFC-PR-R,Declared,2021-03-15,0.0597058399423215,0.41406,1.65624,2021-02-25
WFC-PR-C,Declared,2021-03-15,0.0217454249694997,0.13368,0,2021-02-25
WBS-PR-F,Declared,2021-03-15,0.0518774703557312,0.328125,1.3125,2021-02-26
WTBFB,Declared,2021-03-17,0.0201909959072305,1.85,7.4,2021-03-05
WTRU,Estimated,2021-04-30,0.0497,0.75,3,-
WPG-PR-H,Estimated,2021-04-15,0.2586,0.4688,1.8752,-
WMMVY,Estimated,2021-03-28,0.0308,0.0100283313358088,0.875345,-
XAN-PR-C,Estimated,2021-05-01,0.0851,0.26953125,2.15625,-
YCBD-PR-A,Declared,2021-03-15,0.0973722627737226,0.0667,0.8004,2021-02-26
YGYIP,Estimated,2021-02-15,0.2106,0.203125,2.234375,-
YGYIP,Declared,2021-03-15,0.221590909090909,0.203125,0.203125,2021-02-25
A,Declared,2021-04-05,0.006,0.194,0.734,2021-04-05
AAGIY,Declared,2021-05-24,0.0132,0.51677,0.662138,2021-05-24
AAIC-PR-B,Declared,2021-02-25,0.0195,0.4375,0.4375,2021-02-25
AAIC-PR-C,Declared,2021-02-25,0.0234,0.515625,0.515625,2021-02-25
AAN,Declared,2021-03-17,0.0061,0.1,0.165,2021-03-17
AAP,Declared,2021-03-18,0.0056,0.25,1,2021-03-18
AAT,Declared,2021-03-10,0.0292,0.28,1,2021-03-10
AATRL,Declared,2021-03-31,0.0468,0.64375,2.575,2021-03-31
ABB,Declared,2021-03-29,0.0267,0.874316,0.825207,2021-03-29
ABBV,Declared,2021-04-14,0.0437,1.3,4.84,2021-04-14
ABM,Declared,2021-03-31,0.0145,0.19,0.745,2021-03-31
ABR,Declared,2021-03-02,0.0561,0.33,0.929999999999999,2021-03-02
ABT,Declared,2021-04-14,0.0129,0.45,1.53,2021-04-14
ABTO,Declared,2021-03-09,0.0106,0.001273,0.003819,2021-03-09
ABTZY,Declared,2021-03-17,0.032,0.187339,0.255628,2021-03-17
ABZPY,Declared,2021-03-17,0,0.349974,0.464064,2021-03-17
ACA,Declared,2021-04-14,0.0031,0.05,0.2,2021-04-14
ACCO,Declared,2021-03-16,0.03,0.065,0.26,2021-03-16
ACGLO,Declared,2021-03-12,0.0525,0.340625,1.3625,2021-03-12
ACGLP,Declared,2021-03-12,0.0519,0.328125,1.3125,2021-03-12
ACRE,Declared,2021-03-30,0.0913,0.02,1.32,2021-03-30
ADLDY,Declared,2021-04-06,0,0.224602,0,2021-04-06
ADP,Declared,2021-03-11,0.0194,0.93,3.66,2021-03-11
ADRNY,Declared,2021-04-16,0.0398,0.481036,1.093348,2021-04-16
ADRZY,Declared,2021-03-26,0.0118,0.23848,0.11332,2021-03-26
ADS,Declared,2021-02-11,0.013,0.21,1.47,2021-02-11
ADT,Declared,2021-03-17,0.0168,0.035,0.14,2021-03-17
AE,Declared,2021-03-04,0.0308,0.24,0.96,2021-03-04
AECLY,Declared,2021-04-08,0,0.311567,0.312958,2021-04-08
AEE,Declared,2021-03-09,0.0255,0.55,2,2021-03-09
AELIY,Declared,2021-03-29,0,0.450469,0.402691,2021-03-29
AEM,Declared,2021-02-26,0.0127,0.35,0.75,2021-02-26
AEO,Declared,2021-03-11,0.0045,0.1375,0.1375,2021-03-11
AGGKY,Declared,2021-04-22,0.0143,0.138284,0.064321,2021-04-22
AGI,Declared,2021-03-16,0.0082,0.025,0.065,2021-03-16
AGLXY,Declared,2021-02-23,0.0846,0.077441,0.639634,2021-02-23
AGM,Declared,2021-03-15,0.0324,0.88,3.2,2021-03-15
AGM-A,Declared,2021-03-15,0.0383,0.88,3.2,2021-03-15
AGM-PR-C,Declared,2021-03-31,0.0558,0.375,1.5,2021-03-31
AGM-PR-D,Declared,2021-03-31,0.0522,0.35625,1.425,2021-03-31
AGM-PR-E,Declared,2021-03-31,0.0351,0.359375,0.94635,2021-03-31
AGM-PR-F,Declared,2021-03-31,0.0207,0.328125,0.5359375,2021-03-31
AGNC,Declared,2021-03-30,0.0898,0.12,1.48,2021-03-30
AGNCM,Declared,2021-03-31,0.0676,0.4296875,1.71875,2021-03-31
AGNCN,Declared,2021-03-31,0.0677,0.4375,1.75,2021-03-31
AGNCO,Declared,2021-03-31,0.0657,0.40625,1.625,2021-03-31
AGNCP,Declared,2021-03-31,0.059,0.3828125,1.4206575,2021-03-31
AGO,Declared,2021-03-09,0.0183,0.22,0.8,2021-03-09
AGR,Declared,2021-03-04,0.0363,0.44,1.76,2021-03-04
AGRIP,Declared,2021-02-26,0.0625,1.7188,6.8752,2021-02-26
AHC,Declared,2021-05-13,0.0763,0.04,0.2,2021-05-13
AHEXY,Declared,2021-04-14,0.0376,1.3443173,1.2767423,2021-04-14
AHH,Declared,2021-03-30,0.0331,0.15,0.44,2021-03-30
AHH-PR-A,Declared,2021-03-31,0.0647,0.421875,1.6875,2021-03-31
AHL-PR-C,Declared,2021-03-12,0.0558,0.371875,1.4875,2021-03-12
AHL-PR-D,Declared,2021-03-12,0.0535,0.3516,1.406425,2021-03-12
AHL-PR-E,Declared,2021-03-12,0.0535,0.3515625,1.40625,2021-03-12
AIG,Declared,2021-03-15,0.027,0.32,1.28,2021-03-15
AILIH,Declared,2021-04-09,0.0404,1.02,4.08,2021-04-09
AILIM,Declared,2021-04-09,0.046,1.175,4.7,2021-04-09
AILIN,Declared,2021-04-09,0.0433,1.105,4.42,2021-04-09
AILIO,Declared,2021-04-09,0.042,1.065,4.26,2021-04-09
AILIP,Declared,2021-04-09,0.0412,1.05,4.2,2021-04-09
AILLI,Declared,2021-04-09,0.0496,1.29,5.16,2021-04-09
AILLM,Declared,2021-04-09,0.0473,1.23,4.92,2021-04-09
AILLN,Declared,2021-04-09,0.0477,1.225,4.9,2021-04-09
AILLO,Declared,2021-04-09,0.0429,1.0625,4.25,2021-04-09
AILLP,Declared,2021-04-09,0.0421,1,4,2021-04-09
AIMC,Declared,2021-03-17,0.005,0.06,0.31,2021-03-17
AIN,Declared,2021-03-18,0.0091,0.2,0.77,2021-03-18
AIO,Declared,2021-03-10,0.0491,0.125,1.3333,2021-03-10
AIQUY,Declared,2021-05-13,0.0181,0.66649,0.5847442,2021-05-13
AIRTP,Declared,2021-05-13,0.0802,0.5,2,2021-05-13
AJG,Declared,2021-03-04,0.0141,0.48,1.8,2021-03-04
AJRD,Declared,2021-03-09,0,5,0,2021-03-09
AJX,Declared,2021-03-17,0.0401,0.17,0.51,2021-03-17
AKBDY,Declared,2021-03-26,0,0.033265,0,2021-03-26
AKBTY,Declared,2021-03-26,0,0.033265,0,2021-03-26
AKR,Declared,2021-03-30,0.0141,0.15,0.29,2021-03-30
AKZOY,Declared,2021-04-26,0.0193,0.613948,0.705781,2021-04-26
AL,Declared,2021-03-18,0.0121,0.16,0.61,2021-03-18
ALB,Declared,2021-03-11,0.0099,0.39,1.54,2021-03-11
ALCO,Declared,2021-03-25,0.0144,0.18,0.449999999999999,2021-03-25
ALEX,Declared,2021-03-17,0.019,0.15,0.339999999999999,2021-03-17
ALL,Declared,2021-03-03,0.0186,0.81,2.16,2021-03-03
ALL-PR-G,Declared,2021-03-30,0.0515,0.3515625,1.40625,2021-03-30
ALL-PR-H,Declared,2021-03-30,0.0468,0.31875,1.275,2021-03-30
ALL-PR-I,Declared,2021-03-30,0.0448,0.296875,1.1875,2021-03-30
ALLE,Declared,2021-03-16,0.0105,0.36,1.28,2021-03-16
ALP-PR-Q,Declared,2021-03-16,0.0474,0.3125,1.25,2021-03-16
ALPVN,Declared,2021-03-16,0.0443,1.15,4.6,2021-03-16
ALRS,Declared,2021-03-18,0.0186,0.15,0.6,2021-03-18
ALTM,Declared,2021-02-25,0,1.5,0,2021-02-25
AMAT,Declared,2021-02-24,0.0074,0.22,0.88,2021-02-24
AMBK,Declared,2021-03-12,0.0369,0.12,0.48,2021-03-12
AMBKP,Declared,2021-03-12,0.0364,0.1275,0.51,2021-03-12
AME,Declared,2021-03-12,0.006,0.2,0.72,2021-03-12
AMEN,Declared,2021-03-23,0.0974,7.5,37.5,2021-03-23
AMGN,Declared,2021-05-14,0.0273,1.76,6.56,2021-05-14
AMH,Declared,2021-03-12,0.0062,0.1,0.2,2021-03-12
AMH-PR-D,Declared,2021-03-12,0.0643,0.40625,1.625,2021-03-12
AMH-PR-E,Declared,2021-03-12,0.0627,0.39688,1.58752,2021-03-12
AMH-PR-F,Declared,2021-03-12,0.0567,0.36719,1.46876,2021-03-12
AMH-PR-G,Declared,2021-03-12,0.0568,0.36719,1.46876,2021-03-12
AMH-PR-H,Declared,2021-03-12,0.0587,0.39063,1.56252,2021-03-12
AMIGY,Declared,2021-05-06,0.0462,0.311136,1.88296,2021-05-06
AMJ,Declared,2020-11-27,0.1174,0.3354,1.6408,2020-11-27
AMKBY,Declared,2021-03-24,0.0096,0.264851,0.109735,2021-03-24
AMNB,Declared,2021-03-04,0.031,0.27,1.08,2021-03-04
AMOT,Declared,2021-03-23,0.0023,0.03,0.12,2021-03-23
AMSF,Declared,2021-03-11,0.0166,0.29,1.08,2021-03-11
AMSWA,Declared,2021-05-06,0.0209,0.11,0.44,2021-05-06
AMT,Declared,2021-04-12,0.0203,1.24,4.53,2021-04-12
ANAT,Declared,2021-03-05,0.0313,0.82,3.28,2021-03-05
ANDE,Declared,2021-03-31,0.0247,0.175,0.7,2021-03-31
ANGPY,Declared,2021-03-11,0.0118,0.392869,0.273745,2021-03-11
ANH,Declared,2021-03-12,0.0774,0.04,0.24,2021-03-12
ANSLY,Declared,2021-02-25,0.0173,1.293503,1.967544,2021-02-25
ANTM,Declared,2021-03-09,0.0111,1.13,3.8,2021-03-09
APA,Declared,2021-04-21,0.0024,0.025,0.05,2021-04-21
APD,Declared,2021-03-31,0.0195,1.5,5.36,2021-03-31
APEMY,Declared,2021-03-02,0.0462,0.530293,1.987037,2021-03-02
APH,Declared,2021-03-22,0.0159,0.145,1.04,2021-03-22
APLO,Declared,2021-03-15,0.0497,0.53,2.09,2021-03-15
APRCP,Declared,2021-03-16,0.0432,1.13,4.52,2021-03-16
APRDM,Declared,2021-03-16,0.0448,1.23,4.92,2021-03-16
APRDN,Declared,2021-03-16,0.0412,1.05,4.2,2021-03-16
APRDO,Declared,2021-03-16,0.0452,1.16,4.64,2021-03-16
APRDP,Declared,2021-03-16,0.0458,1.18,4.72,2021-03-16
APTL,Declared,2021-03-30,0.0343,0.48,1.92,2021-03-30
APTS,Declared,2021-03-12,0.0768,0.175,0.7875,2021-03-12
APXYY,Declared,2021-03-05,0,0.010978,0,2021-03-05
AQN,Declared,2021-03-30,0.0375,0.1551,0.6063,2021-03-30
ARC,Declared,2021-04-29,0.0133,0.02,0.03,2021-04-29
ARD,Declared,2021-03-17,0.0219,0.15,0.59,2021-03-17
ARE,Declared,2021-03-30,0.0251,1.09,4.24,2021-03-30
ARES,Declared,2021-03-16,0.0293,0.47,1.6,2021-03-16
ARES-PR-A,Declared,2021-03-12,0.0687,0.4375,1.75,2021-03-12
ARI,Declared,2021-03-30,0.0997,0.35,1.45,2021-03-30
ARR,Declared,2021-03-12,0.0956,0.1,1.16,2021-03-12
ARR-PR-C,Declared,2021-03-12,0.0708,0.14583,1.74995999999999,2021-03-12
ASMIY,Declared,2021-05-19,0.0021,2.3826,0.5416,2021-05-19
ASMVY,Declared,2021-05-12,0.0142,0.773624,0.541801,2021-05-12
ASTE,Declared,2021-03-10,0.0058,0.11,0.44,2021-03-10
ASXFY,Declared,2021-03-04,0.0284,0.871662,1.56823999999999,2021-03-04
ATH-PR-A,Declared,2021-03-12,0.0558,0.396875,1.5875,2021-03-12
ATH-PR-B,Declared,2021-03-12,0.0533,0.3515625,1.40625,2021-03-12
ATH-PR-C,Declared,2021-03-12,0.0313,0.3984375,0.880989583,2021-03-12
ATH-PR-D,Declared,2021-03-12,0,0.3453125,0,2021-03-12
ATLCY,Declared,2021-04-28,0.0153,0.437634,0.769279,2021-04-28
ATLKY,Declared,2021-04-28,0.0129,0.437634,0.769279,2021-04-28
ATNI,Declared,2021-03-30,0.0137,0.17,0.68,2021-03-30
ATRI,Declared,2021-03-12,0.0099,1.75,6.6,2021-03-12
ATVI,Declared,2021-04-14,0.0044,0.47,0.41,2021-04-14
AU,Declared,2021-03-11,0.0042,0.480513,0.093778,2021-03-11
AUBN,Declared,2021-03-09,0.0237,0.26,1.02,2021-03-09
AUTLY,Declared,2021-03-16,0.0298,0.3102,0.54482,2021-03-16
AUY,Declared,2021-03-30,0.016,0.02625,0.071875,2021-03-30
AVB,Declared,2021-03-30,0.0334,1.59,6.36,2021-03-30
AVD,Declared,2021-03-24,0.0019,0.02,0.04,2021-03-24
AVGO,Declared,2021-03-19,0.0279,3.6,13.35,2021-03-19
AVGOP,Declared,2021-03-12,0.0535,20,80,2021-03-12
AVIFY,Declared,2021-02-18,0.0385,0.122916,0.213125999999999,2021-02-18
AVNT,Declared,2021-03-15,0.0084,0.2125,0.415,2021-03-15
AVT,Declared,2021-03-09,0.0209,0.21,0.84,2021-03-09
AVTR-PR-A,Declared,2021-04-29,0.0343,0.78,3.12,2021-04-29
AWCMY,Declared,2021-03-04,0.0487,0.116,0.256,2021-03-04
AWI,Declared,2021-03-03,0.0107,0.21,1.02,2021-03-03
AXAHY,Declared,2021-05-05,0.0307,1.69801,0.827224,2021-05-05
AXFOY,Declared,2021-03-25,0.0364,0.448881,0.760629999999999,2021-03-25
AXP,Declared,2021-03-31,0.009,0.43,1.29,2021-03-31
AXS,Declared,2021-03-30,0.0315,0.42,1.65,2021-03-30
AXS-PR-E,Declared,2021-03-30,0.0536,0.34375,1.375,2021-03-30
AY,Declared,2021-03-11,0.0456,0.42,1.66,2021-03-11
AYAAY,Declared,2021-03-08,0,0.055843,0,2021-03-08
AZN,Declared,2021-02-25,0,0.95,0,2021-02-25
AZNNY,Declared,2021-03-03,0.0566,0.31725,0.7120481,2021-03-03
BABB,Declared,2021-03-31,0.0267,0.01,0.02,2021-03-31
BAC,Declared,2021-03-04,0.0191,0.18,0.72,2021-03-04
BAC-PR-A,Declared,2021-03-31,0.059,0.375,1.5,2021-03-31
BAC-PR-K,Declared,2021-03-31,0.0538,0.3671875,1.46875,2021-03-31
BAC-PR-L,Declared,2021-03-31,0.0506,18.125,72.5,2021-03-31
BAC-PR-M,Declared,2021-02-26,0.0492,0.3359375,1.34375,2021-02-26
BAC-PR-O,Declared,2021-04-14,0.0113,0.2734375,0.2855903,2021-04-14
BAC-PR-P,Declared,2021-04-14,0,0.2692708,0,2021-04-14
BACRP,Declared,2021-04-08,0.875,1.75,7,2021-04-08
BAM,Declared,2021-02-25,0.0123,0.13,0.54,2021-02-25
BANC,Declared,2021-03-12,0.0118,0.06,0.24,2021-03-12
BANF,Declared,2021-03-30,0.0183,0.34,1.32,2021-03-30
BANFP,Declared,2021-03-30,0.0639,0.45,1.8,2021-03-30
BAOB,Declared,2021-03-23,0.0177,0.02,0.07,2021-03-23
BAX,Declared,2021-02-25,0.0121,0.245,0.955,2021-02-25
BBBK,Declared,2021-03-18,0.0463,0.82,3.24,2021-03-18
BBD,Declared,2021-03-02,0.0008,0.003542,0.003651,2021-03-02
BBDO,Declared,2021-03-02,0,0.00322,0,2021-03-02
BBL,Declared,2021-03-04,0.0406,2.02,2.4,2021-03-04
BBSI,Declared,2021-03-18,0.017,0.3,1.2,2021-03-18
BBY,Declared,2021-03-17,0.0194,0.7,2.2,2021-03-17
BCE,Declared,2021-03-12,0.0559,0.6922,2.509,2021-03-12
BCHEY,Declared,2021-02-25,0.0101,0.1555,0.26416,2021-02-25
BCS,Declared,2021-02-25,0,0.05546,0,2021-02-25
BCSF,Declared,2021-03-30,0.0934,0.34,1.43,2021-03-30
BCV-PR-A,Declared,2021-03-18,0.0521,0.3359375,1.34375,2021-03-18
